ID Geography,Geography,Food Environment Index (2014),Food Environment Index (2015),Food Environment Index (2016),Food Environment Index (2017),Food Environment Index (2018)
"05000US55019","Clark County, WI",8.607999801635742,8.300000190734863,8.199999809265137,8.300000190734863,8.699999809265137
"05000US32019","Lyon County, NV",6.335999965667725,6.300000190734863,6.199999809265137,6.599999904632568,7.300000190734863
"05000US05045","Faulkner County, AR",6.881999969482422,6.5,6.300000190734863,6.300000190734863,7.199999809265137
"05000US37163","Sampson County, NC",7.290999889373779,7,7.199999809265137,7.199999809265137,7.599999904632568
"05000US32017","Lincoln County, NV",4.478000164031982,4,3.5,4.099999904632568,5.199999809265137
"05000US05047","Franklin County, AR",7.385000228881836,7,6.599999904632568,6.900000095367432,7.300000190734863
"05000US55017","Chippewa County, WI",8.437999725341797,8.199999809265137,7.900000095367432,8.100000381469727,8.399999618530273
"05000US32015","Lander County, NV",8.694999694824219,8.699999809265137,8.899999618530273,8.600000381469727,8.699999809265137
"05000US37165","Scotland County, NC",4.9029998779296875,4.599999904632568,4.599999904632568,4.900000095367432,5.400000095367432
"05000US05049","Fulton County, AR",7.0980000495910645,6.599999904632568,6.300000190734863,6.400000095367432,6.599999904632568
"05000US55015","Calumet County, WI",9.494999885559082,9.300000190734863,9.100000381469727,9.100000381469727,9
"05000US32013","Humboldt County, NV",8.123000144958496,8,7.900000095367432,8.100000381469727,8.300000190734863
"05000US05051","Garland County, AR",6.4679999351501465,6,5.800000190734863,5.900000095367432,6.5
"05000US37167","Stanly County, NC",7.679999828338623,7.400000095367432,7.300000190734863,7.5,7.800000190734863
"05000US32011","Eureka County, NV",6.458000183105469,5.900000095367432,5.5,5.400000095367432,5.800000190734863
"05000US05053","Grant County, AR",8.180000305175781,7.800000190734863,7.400000095367432,7.400000095367432,7.699999809265137
"05000US55013","Burnett County, WI",8.241999626159668,8,7.900000095367432,7.900000095367432,8.300000190734863
"05000US32009","Esmeralda County, NV",5.535999774932861,4.900000095367432,4.900000095367432,4.900000095367432,3.5999999046325684
"05000US37169","Stokes County, NC",7.810999870300293,7.300000190734863,7.400000095367432,7.5,7.699999809265137
"05000US05055","Greene County, AR",6.785999774932861,6.300000190734863,6.099999904632568,6.400000095367432,6.800000190734863
"05000US55011","Buffalo County, WI",8.541000366210938,8.199999809265137,7.900000095367432,7.900000095367432,8.300000190734863
"05000US32007","Elko County, NV",8.701000213623047,8.600000381469727,8.399999618530273,8.399999618530273,8.300000190734863
"05000US05057","Hempstead County, AR",5.927000045776367,5.400000095367432,5.400000095367432,5.5,5.699999809265137
"05000US37171","Surry County, NC",7.611999988555908,7.300000190734863,7.300000190734863,7.599999904632568,8
"05000US32005","Douglas County, NV",6.989999771118164,6.900000095367432,6.800000190734863,7,7.400000095367432
"05000US05059","Hot Spring County, AR",7.125999927520752,6.599999904632568,6.300000190734863,6.400000095367432,6.900000095367432
"05000US55009","Brown County, WI",8.291999816894531,8.100000381469727,7.900000095367432,8,8.399999618530273
"05000US32003","Clark County, NV",7.492000102996826,7.5,7.599999904632568,7.699999809265137,8
"05000US37173","Swain County, NC",7.23799991607666,6.900000095367432,6.699999809265137,6.900000095367432,7.599999904632568
"05000US05061","Howard County, AR",6.443999767303467,6,5.900000095367432,6.199999809265137,5.5
"05000US55007","Bayfield County, WI",7.960999965667725,7.599999904632568,7.400000095367432,7.5,7.699999809265137
"05000US32001","Churchill County, NV",7.690999984741211,7.400000095367432,7.099999904632568,7,7.199999809265137
"05000US05063","Independence County, AR",6.857999801635742,6.300000190734863,6,6.199999809265137,6.900000095367432
"05000US37175","Transylvania County, NC",8.074999809265137,7.599999904632568,7.5,7.900000095367432,8.300000190734863
"05000US31185","York County, NE",8.369000434875488,7.900000095367432,7.800000190734863,7.699999809265137,8.100000381469727
"05000US05065","Izard County, AR",7.5269999504089355,7.099999904632568,6.800000190734863,7.099999904632568,7.5
"05000US55005","Barron County, WI",8.633999824523926,8.199999809265137,8.100000381469727,8.199999809265137,8.5
"05000US31183","Wheeler County, NE",4.35699987411499,4,3.700000047683716,3.9000000953674316,5.400000095367432
"05000US37177","Tyrrell County, NC",6.756999969482422,6.300000190734863,6.599999904632568,6.300000190734863,6.699999809265137
"05000US05067","Jackson County, AR",6.019000053405762,5.599999904632568,5.199999809265137,5.300000190734863,5.800000190734863
"05000US55003","Ashland County, WI",6.991000175476074,6.800000190734863,6.599999904632568,6.699999809265137,7.199999809265137
"05000US31181","Webster County, NE",4.65500020980835,4.300000190734863,4.099999904632568,4.099999904632568,7.199999809265137
"05000US05069","Jefferson County, AR",5.296999931335449,5,4.800000190734863,4.599999904632568,5.300000190734863
"05000US37179","Union County, NC",8.314000129699707,8.100000381469727,8.199999809265137,8.300000190734863,8.5
"05000US31179","Wayne County, NE",8.482999801635742,8.199999809265137,7.900000095367432,8,8.199999809265137
"05000US05071","Johnson County, AR",7.488999843597412,7.099999904632568,6.800000190734863,7,7.599999904632568
"05000US55001","Adams County, WI",8.079000473022461,7.900000095367432,7.800000190734863,7.800000190734863,8.399999618530273
"05000US31177","Washington County, NE",9.35200023651123,9,8.600000381469727,8.699999809265137,8.699999809265137
"05000US37181","Vance County, NC",5.4029998779296875,5.199999809265137,5.400000095367432,5.5,6
"05000US05073","Lafayette County, AR",5.8460001945495605,5.300000190734863,5,5,5.5
"05000US54109","Wyoming County, WV",8.253999710083008,7.900000095367432,7.599999904632568,7.5,7.5
"05000US31175","Valley County, NE",8.20300006866455,7.699999809265137,7.300000190734863,7.300000190734863,7.699999809265137
"05000US05075","Lawrence County, AR",6.046999931335449,5.599999904632568,5.300000190734863,5.599999904632568,5.900000095367432
"05000US37183","Wake County, NC",7.742000102996826,7.5,7.5,7.599999904632568,7.900000095367432
"05000US31173","Thurston County, NE",6.742000102996826,6.699999809265137,6.5,6.400000095367432,6.699999809265137
"05000US05077","Lee County, AR",3.989000082015991,3.4000000953674316,3.200000047683716,3.299999952316284,3.200000047683716
"05000US54107","Wood County, WV",7.736999988555908,7.5,7.400000095367432,7.300000190734863,7.599999904632568
"05000US31171","Thomas County, NE",6.574999809265137,6.400000095367432,6.099999904632568,6.099999904632568,6.099999904632568
"05000US37185","Warren County, NC",5.684999942779541,5.5,5.599999904632568,5.599999904632568,6.099999904632568
"05000US05079","Lincoln County, AR",4.609000205993652,4,4,4,5.300000190734863
"05000US54105","Wirt County, WV",8.170999526977539,7.900000095367432,7.800000190734863,7.699999809265137,8.199999809265137
"05000US31169","Thayer County, NE",8.442999839782715,7.900000095367432,7.599999904632568,7.5,8
"05000US05081","Little River County, AR",7.354000091552734,7,6.800000190734863,6.699999809265137,6.900000095367432
"05000US37187","Washington County, NC",5.23799991607666,5.099999904632568,5.300000190734863,5,5.5
"05000US31167","Stanton County, NE",6.6620001792907715,6.400000095367432,6.300000190734863,6.300000190734863,7.199999809265137
"05000US05083","Logan County, AR",7.39300012588501,6.900000095367432,6.5,6.800000190734863,7.300000190734863
"05000US54103","Wetzel County, WV",6.048999786376953,5.800000190734863,5.599999904632568,5.5,6.099999904632568
"05000US31165","Sioux County, NE",6.682000160217285,6.199999809265137,6.099999904632568,5.900000095367432,6.300000190734863
"05000US37189","Watauga County, NC",7.1570000648498535,6.699999809265137,6.5,6.900000095367432,7.199999809265137
"05000US05085","Lonoke County, AR",7.543000221252441,7.199999809265137,6.900000095367432,7.099999904632568,7.5
"05000US54101","Webster County, WV",7.747000217437744,7.099999904632568,7,7.400000095367432,7.699999809265137
"05000US31163","Sherman County, NE",7.623000144958496,7.300000190734863,6.900000095367432,6.800000190734863,5.900000095367432
"05000US05087","Madison County, AR",6.940000057220459,6.300000190734863,6.199999809265137,6.400000095367432,6.900000095367432
"05000US37191","Wayne County, NC",6.413000106811523,6,6.099999904632568,6.099999904632568,6.5
"05000US31161","Sheridan County, NE",7.10099983215332,6.599999904632568,6.400000095367432,6.400000095367432,7.199999809265137
"05000US05089","Marion County, AR",7.431000232696533,7,6.699999809265137,6.900000095367432,7.300000190734863
"05000US54099","Wayne County, WV",7.760000228881836,7.400000095367432,7.300000190734863,7.300000190734863,7.699999809265137
"05000US31159","Seward County, NE",8.76099967956543,8.5,8.100000381469727,8.100000381469727,8.5
"05000US37193","Wilkes County, NC",7.067999839782715,6.800000190734863,6.800000190734863,7.099999904632568,7.5
"05000US05091","Miller County, AR",6.260000228881836,5.800000190734863,5.599999904632568,5.599999904632568,5.800000190734863
"05000US54097","Upshur County, WV",8.217000007629395,8,7.800000190734863,7.699999809265137,7.900000095367432
"05000US31157","Scotts Bluff County, NE",7.671000003814697,7.5,7.699999809265137,7.699999809265137,8.800000190734863
"05000US05093","Mississippi County, AR",5.454999923706055,5.199999809265137,5,4.900000095367432,5.400000095367432
"05000US37195","Wilson County, NC",6.173999786376953,5.900000095367432,6.099999904632568,6.099999904632568,6.699999809265137
"05000US31155","Saunders County, NE",8.928000450134277,8.600000381469727,8.300000190734863,8.300000190734863,8.399999618530273
"05000US05095","Monroe County, AR",5.71999979019165,5.199999809265137,5.099999904632568,4.900000095367432,5.400000095367432
"05000US54095","Tyler County, WV",8.053000450134277,7.900000095367432,7.699999809265137,7.599999904632568,7.5
"05000US31153","Sarpy County, NE",8.508999824523926,8.199999809265137,8.100000381469727,8.100000381469727,8.399999618530273
"05000US37197","Yadkin County, NC",8.295999526977539,8,8,8.199999809265137,8.399999618530273
"05000US05097","Montgomery County, AR",7.059999942779541,6.400000095367432,6.199999809265137,6.300000190734863,6.800000190734863
"05000US54093","Tucker County, WV",8.145999908447266,7.900000095367432,7.900000095367432,8.100000381469727,8.399999618530273
"05000US31151","Saline County, NE",8.102999687194824,7.800000190734863,7.800000190734863,8,8.5
"05000US05099","Nevada County, AR",5.781000137329102,5.400000095367432,5.199999809265137,5.199999809265137,5.400000095367432
"05000US37199","Yancey County, NC",8.00100040435791,7.699999809265137,7.5,7.900000095367432,8.100000381469727
"05000US31149","Rock County, NE",8.486000061035156,8.100000381469727,7.5,7.5,7.699999809265137
"05000US05101","Newton County, AR",6.428999900817871,5.699999809265137,5.599999904632568,6,5.900000095367432
"05000US54091","Taylor County, WV",8.434000015258789,8,8,7.900000095367432,8.399999618530273
"05000US31147","Richardson County, NE",8.006999969482422,7.5,7.199999809265137,7.199999809265137,7.099999904632568
"05000US38001","Adams County, ND",8.890000343322754,8.600000381469727,8.5,8.399999618530273,8.899999618530273
"05000US05103","Ouachita County, AR",5.107999801635742,4.599999904632568,4.300000190734863,4.300000190734863,5.199999809265137
"05000US54089","Summers County, WV",7.458000183105469,7.099999904632568,7.199999809265137,7.199999809265137,7.699999809265137
"05000US31145","Red Willow County, NE",7.434999942779541,7.099999904632568,6.800000190734863,6.900000095367432,7.300000190734863
"05000US05105","Perry County, AR",7.664999961853027,7.300000190734863,6.800000190734863,7.099999904632568,7.300000190734863
"05000US38003","Barnes County, ND",9.079000473022461,8.800000190734863,8.800000190734863,8.800000190734863,8.899999618530273
"05000US31143","Polk County, NE",6.579999923706055,6.199999809265137,5.900000095367432,5.900000095367432,8.800000190734863
"05000US05107","Phillips County, AR",2.6600000858306885,2.299999952316284,2.0999999046325684,1.899999976158142,2.200000047683716
"05000US54087","Roane County, WV",6.770999908447266,6.599999904632568,6.5,6.5,6.900000095367432
"05000US31141","Platte County, NE",8.74899959564209,8.399999618530273,8.399999618530273,8.5,8.600000381469727
"05000US38005","Benson County, ND",6.0370001792907715,5.699999809265137,5.599999904632568,5.699999809265137,6.699999809265137
"05000US05109","Pike County, AR",6.757999897003174,6.199999809265137,5.900000095367432,6.199999809265137,6.800000190734863
"05000US54085","Ritchie County, WV",8.10099983215332,7.800000190734863,7.800000190734863,7.800000190734863,7.699999809265137
"05000US31139","Pierce County, NE",6.807000160217285,6.400000095367432,6.199999809265137,6.199999809265137,7.300000190734863
"05000US05111","Poinsett County, AR",6.616000175476074,6.099999904632568,5.800000190734863,6.099999904632568,5.400000095367432
"05000US38007","Billings County, ND",8.173999786376953,7.900000095367432,7.699999809265137,7.300000190734863,7.300000190734863
"05000US31137","Phelps County, NE",8.574999809265137,8.300000190734863,8.100000381469727,8.199999809265137,8.5
